Team,Avg Win RP,Avg Auto RP,Avg Climb RP
frc5056,0.916666667,0.541666667,0.083333333
frc7289,0.916666667,0.416666667,0.083333333
frc4409,1.333333333,0.583333333,0.041666667
frc468,0.666666667,0.208333333,0.083333333
frc1,1.333333333,0.375,0
frc5612,1.333333333,0.291666667,0
frc5067,0.75,0.208333333,0.041666667
frc5215,0.75,0.5,0.125
frc6033,1,0.416666667,0
frc6086,1.25,0.416666667,0.041666667
frc3568,0.666666667,0.416666667,0.125
frc5527,0.75,0.291666667,0
frc5260,1,0.25,0.125
frc7223,0.833333333,0.25,0
frc6877,0.666666667,0.25,0.083333333
frc6081,0.916666667,0.333333333,0.125
frc5251,0.5,0.083333333,0.083333333
frc322,0.5,0.041666667,0.041666667
frc5282,1,0.333333333,0.041666667
frc5166,0.5,0.083333333,0
frc5524,1,0.5,0.166666667
frc5224,1.25,0.5,0
frc6091,0.916666667,0.208333333,0.083333333
frc5641,0.916666667,0.333333333,0.041666667
frc5502,1.166666667,0.458333333,0.041666667
frc7221,0.583333333,0.25,0.041666667
frc7219,1,0.333333333,0.083333333
frc3658,1.25,0.458333333,0.041666667
frc5685,0.916666667,0.458333333,0.083333333
frc5227,0.833333333,0.166666667,0.125
frc6642,0.416666667,0.416666667,0
frc6589,0.583333333,0.25,0
frc5144,0.75,0.083333333,0
frc7209,0.75,0.208333333,0
frc7222,1,0.541666667,0.041666667
frc5182,1,0.5,0.083333333
frc3688,1.166666667,0.375,0
frc7197,0.916666667,0.416666667,0.083333333
frc7203,0.666666667,0.25,0
frc5708,0.666666667,0.583333333,0
frc5688,1.083333333,0.5,0
frc5710,0.583333333,0.625,0
frc7166,0.833333333,0.416666667,0
frc4568,0.916666667,0.458333333,0
frc7202,0.833333333,0.5,0
frc6594,0.583333333,0.375,0
frc5676,1.166666667,0.583333333,0.125
frc6592,0.5,0.458333333,0.083333333
frc6078,0.833333333,0.5,0.083333333
frc7254,0.916666667,0.583333333,0.083333333
frc7195,0.833333333,0.583333333,0.083333333
frc2611,1.083333333,0.625,0.041666667
frc6595,0.5,0.291666667,0.041666667
frc3414,0.916666667,0.666666667,0.041666667
frc1502,0.833333333,0.166666667,0
frc7147,0.666666667,0.5,0.041666667
frc6538,1,0.541666667,0
frc3547,1.333333333,0.416666667,0
frc3773,0.583333333,0.208333333,0.125
frc5448,0.333333333,0.416666667,0.041666667
frc470,1.083333333,0.416666667,0.041666667
frc5853,1,0.166666667,0
frc6150,0.833333333,0.291666667,0.083333333
frc5498,0.833333333,0.541666667,0.041666667
frc6633,0.5,0.25,0.083333333
frc6742,1.083333333,0.458333333,0.083333333
frc4854,0.916666667,0.416666667,0
frc5695,0.666666667,0.708333333,0.083333333
frc6190,1.083333333,0.541666667,0.166666667
frc6862,0.583333333,0.208333333,0
frc7191,0.75,0.541666667,0.083333333
frc3619,0.833333333,0.541666667,0.041666667
frc2612,0.833333333,0.541666667,0.041666667
frc1250,1.25,0.75,0.041666667
frc6583,0.583333333,0.375,0
frc4768,0.833333333,0.416666667,0.125
frc4390,0.5,0.333333333,0
frc5247,1,0.25,0
frc6599,0.583333333,0.25,0
frc5562,0.666666667,0.166666667,0.041666667
frc4988,0.75,0.416666667,0
frc7218,0.666666667,0.375,0
frc6120,0.666666667,0.416666667,0.083333333
frc3668,1.222222222,0.805555556,0.138888889
frc5167,0.916666667,0.25,0.041666667
frc6344,0.916666667,0.458333333,0
frc5860,1,0.416666667,0.041666667
frc5662,0.666666667,0.375,0
frc7168,0.583333333,0.416666667,0
frc6071,1,0.375,0.041666667
frc6098,0.75,0.708333333,0.166666667
frc5048,0.833333333,0.541666667,0
frc5447,0.666666667,0.416666667,0.041666667
frc6019,1,0.5,0.041666667
frc6093,0.666666667,0.375,0
frc5222,1.166666667,0.416666667,0.041666667
frc703,1.083333333,0.625,0
frc5257,0.5,0.333333333,0.041666667
frc5229,1.083333333,0.458333333,0.041666667
frc6533,0.666666667,0.291666667,0.041666667
frc5504,1.083333333,0.5,0
frc5982,1.166666667,0.458333333,0.083333333
frc5203,0.75,0.333333333,0.041666667
frc94,1.083333333,0.208333333,0
frc6552,0.583333333,0.333333333,0.083333333
frc5538,0.916666667,0.458333333,0
frc6559,0.583333333,0.333333333,0.041666667
frc7220,0.833333333,0.416666667,0.041666667
frc7232,0.666666667,0.333333333,0.041666667
frc308,1.083333333,0.791666667,0.416666667
frc7196,0.666666667,0.25,0.083333333
frc6102,0.5,0.333333333,0
frc7208,0.916666667,0.208333333,0.083333333
frc7109,1.166666667,0.25,0.041666667
frc5622,0.916666667,0.375,0
frc6128,0.833333333,0.458333333,0.041666667
frc5610,0.75,0.333333333,0.041666667
frc6627,0.5,0.125,0
frc3302,0.583333333,0.25,0.041666667
frc5642,0.5,0.125,0.041666667
frc835,1,0.083333333,0.083333333
frc68,0.916666667,0.666666667,0.125
frc4961,1.25,0.625,0
frc7247,0.583333333,0.416666667,0.041666667
frc2851,1.25,0.625,0.041666667
frc6122,1,0.208333333,0
frc93,1.263157895,0.631578947,0.157894737
frc5143,0.888888889,0,0
frc4238,1.111111111,0.333333333,0
frc6047,1,0.3,0.15
frc6318,0.666666667,0.333333333,0
frc2503,1.333333333,0.444444444,0
frc3291,0.222222222,0.111111111,0
frc7041,0.666666667,0.333333333,0
frc3294,1.111111111,0.444444444,0.111111111
frc5253,0.444444444,0.333333333,0
frc4536,0.666666667,0.277777778,0.055555556
frc4009,1.1,0.7,0.1
frc2499,0.888888889,0.222222222,0
frc4166,0.444444444,0.222222222,0
frc5348,0.888888889,0.555555556,0
frc2264,0.888888889,0.444444444,0
frc4215,0.666666667,0.333333333,0
frc6720,1.111111111,0.444444444,0.111111111
frc3293,1.111111111,0.555555556,0
frc2977,1.473684211,0.421052632,0.105263158
frc4741,0.666666667,0.444444444,0
frc3100,1.578947368,0.736842105,0.105263158
frc4480,0.666666667,0.444444444,0
frc6628,1.555555556,0.666666667,0
frc5542,1.333333333,0.333333333,0
frc4728,0.888888889,0.555555556,0.111111111
frc3055,1.052631579,0.315789474,0.157894737
frc4397,0.444444444,0.222222222,0
frc6146,0.666666667,0.444444444,0
frc6217,1.157894737,0.526315789,0.105263158
frc4217,0.666666667,0.111111111,0.111111111
frc4778,0.842105263,0.315789474,0
frc3740,0.444444444,0,0
frc5464,1.157894737,0.263157895,0.263157895
frc3122,0.444444444,0.444444444,0
frc5595,0.888888889,0.444444444,0
frc2538,0.7,0.35,0.1
frc3755,1.111111111,0.222222222,0
frc6022,1.777777778,0.333333333,0.111111111
frc3058,0.777777778,0.5,0.055555556
frc6160,1.111111111,0.555555556,0
frc5299,1.333333333,0.444444444,0.111111111
frc4845,1.111111111,0.333333333,0.111111111
frc2511,0.666666667,0.555555556,0.111111111
frc3840,1,0.388888889,0.055555556
frc3042,0.947368421,0.684210526,0.052631579
frc3297,0.444444444,0.111111111,0
frc6045,0.222222222,0,0
frc4182,0.666666667,0.222222222,0
frc5999,0.888888889,0.555555556,0.111111111
frc4623,1.555555556,0.555555556,0.222222222
frc4531,1.24137931,0.655172414,0.310344828
frc3036,0.666666667,0.111111111,0
frc4239,1.5,0.5,0.05
frc3691,1.555555556,0.222222222,0
frc4656,0.888888889,0.333333333,0.111111111
frc6132,0.888888889,0.222222222,0.111111111
frc2861,0.888888889,0.555555556,0.111111111
frc2227,1.157894737,0.578947368,0
frc5541,0.222222222,0.222222222,0
frc3926,1.555555556,0.111111111,0.222222222
frc6147,0.444444444,0.111111111,0
frc4632,0.666666667,0.222222222,0
frc6707,0.222222222,0,0
frc5232,0.888888889,0.111111111,0
frc4859,1.111111111,0.555555556,0.111111111
frc3212,1.111111111,0.333333333,0
frc5720,0.888888889,0.333333333,0.111111111
frc4511,0.888888889,0.333333333,0
frc3745,0.888888889,0.444444444,0
frc6044,1.111111111,0.666666667,0.333333333
frc2450,0.888888889,0.388888889,0.111111111
frc2989,1.333333333,0.333333333,0.222222222
frc5998,1.333333333,0.222222222,0
frc3723,0.666666667,0,0
frc706,0.736842105,0.421052632,0.052631579
frc3267,0.888888889,0.111111111,0
frc3630,1.222222222,0.388888889,0.055555556
frc4549,1,0.444444444,0.111111111
frc4226,1.111111111,0.222222222,0.111111111
frc2509,1.222222222,0.611111111,0.333333333
frc2531,0.9,0.3,0.1
frc4174,1.333333333,0.222222222,0.111111111
frc3054,0,0,0
frc7311,0,0,0
frc5903,0.947368421,0.578947368,0.052631579
frc6613,1.263157895,0.421052632,0.105263158
frc876,1.5,0.4,0.15
frc2181,1.111111111,0.5,0.166666667
frc5653,1.555555556,0.333333333,0
frc4665,0.526315789,0.263157895,0
frc6819,0.666666667,0.333333333,0.111111111
frc5826,1.111111111,0.333333333,0
frc4624,1.052631579,0.368421053,0
frc6758,0.736842105,0.368421053,0.052631579
frc5996,0.444444444,0.444444444,0.111111111
frc7038,1.111111111,0.111111111,0
frc3184,1.333333333,0.523809524,0
frc2500,0.838709677,0.290322581,0.064516129
frc5637,1.111111111,0.666666667,0.111111111
frc3839,0.888888889,0.444444444,0.111111111
frc2515,0.222222222,0.111111111,0
frc3038,0.947368421,0.736842105,0.157894737
frc2239,0.666666667,0,0
frc6709,1.111111111,0.444444444,0
frc2232,0.666666667,0.111111111,0
frc4664,0.888888889,0.333333333,0
frc2823,1.4,0.6,0.15
frc3298,0.5,0.45,0
frc2532,0.888888889,0.333333333,0
frc3018,1.111111111,0.333333333,0
frc2508,1.111111111,0.444444444,0
frc4229,0.888888889,0.333333333,0
frc2498,0.842105263,0.421052632,0.157894737
frc4207,1.333333333,0.666666667,0
frc2480,0.666666667,0.222222222,0
frc3407,0.666666667,0.222222222,0
frc3454,0.666666667,0.222222222,0
frc3102,0.8,0.6,0.1
frc2825,1.111111111,0.333333333,0
frc3081,1.052631579,0.315789474,0.105263158
frc2518,0.666666667,0.333333333,0.222222222
frc7068,0.736842105,0.263157895,0.157894737
frc3299,1.111111111,0.444444444,0.111111111
frc5172,1.533333333,0.833333333,0.566666667
frc2879,0.888888889,0.555555556,0
frc3751,0.222222222,0.333333333,0
frc2847,0.444444444,0,0
frc2545,0.888888889,0.444444444,0.111111111
frc3023,1.333333333,0.444444444,0
frc2529,0.666666667,0.333333333,0
frc2513,0.666666667,0.222222222,0
frc3278,0.222222222,0.111111111,0
frc2470,0.947368421,0.526315789,0.105263158
frc7180,0.222222222,0.222222222,0
frc3883,1.238095238,0.380952381,0
frc5626,0.6,0.5,0
frc3313,1.428571429,0.428571429,0.142857143
frc7258,1,0.3,0.1
frc4277,1,0.3,0
frc5275,1,0.2,0.2
frc2654,0.6,0.3,0
frc2574,0.8,0.5,0
frc2491,1.333333333,0.619047619,0.142857143
frc2207,1,0.5,0.1
frc2667,1,0.3,0.1
frc7273,0.6,0.5,0.1
frc4225,0.6,0.3,0
frc5278,1.6,0.5,0
frc5340,0.8,0.4,0
frc3367,0.454545455,0.454545455,0.045454545
frc3610,0.8,0.4,0
frc5290,0.4,0.5,0
frc5638,1.142857143,0.333333333,0.095238095
frc3848,1.2,0.4,0
frc3750,1.523809524,0.476190476,0.285714286
frc2855,0.2,0.2,0
frc6912,0.8,0.3,0.1
frc3202,0.8,0.4,0
frc3871,1.2,0.5,0.1
frc2472,1.238095238,0.523809524,0.095238095
frc4663,0.6,0.3,0.1
frc6749,0.6,0.1,0
frc3277,1.142857143,0.428571429,0.047619048
frc4693,0.6,0.4,0
frc2129,0.8,0.3,0
frc2883,1.238095238,0.333333333,0.095238095
frc7019,0.6,0.5,0
frc2606,1,0.4,0
frc2525,0.8,0.2,0.1
frc171,0.5,0.3,0.05
frc4648,1,0.7,0
frc935,1,0.416666667,0.041666667
frc1997,1.083333333,0.333333333,0
frc3172,1,0.333333333,0
frc2164,1.047619048,0.333333333,0
frc6976,0.833333333,0,0
frc1775,0.8125,0.4375,0.0625
frc7064,0.333333333,0.25,0
frc5889,1.619047619,0.428571429,0
frc1827,0.333333333,0.166666667,0
frc938,0.916666667,0.291666667,0
frc2560,0.833333333,0.25,0
frc5082,0.833333333,0.25,0.041666667
frc6805,0.666666667,0.333333333,0
frc1288,0.818181818,0.090909091,0
frc5189,0.5,0.5,0
frc2345,0.666666667,0.333333333,0
frc4809,1.166666667,0.25,0
frc1987,1.333333333,0.428571429,0
frc2357,0.5,0.166666667,0
frc1737,0.666666667,0.083333333,0.083333333
frc1723,1.294117647,0.617647059,0.117647059
frc5968,1,0.25,0
frc2457,1.083333333,0.416666667,0.041666667
frc2352,1.290322581,0.580645161,0.064516129
frc5098,0.709677419,0.387096774,0.096774194
frc1825,1.166666667,0.25,0
frc1802,0.666666667,0.166666667,0
frc1763,0.909090909,0.5,0
frc937,0.666666667,0.25,0
frc5141,0.5,0.25,0
frc6542,1,0.333333333,0
frc2353,1,0.416666667,0.25
frc1806,1.548387097,0.709677419,0.129032258
frc2167,1,0.416666667,0
frc2001,0.666666667,0.166666667,0
frc5918,0.666666667,0.333333333,0
frc4522,1.317073171,0.731707317,0.243902439
frc5119,1.333333333,0.583333333,0
frc1777,0.833333333,0.416666667,0
frc2765,1.333333333,0.523809524,0.047619048
frc1994,0.833333333,0,0
frc1785,0.761904762,0.428571429,0
frc6843,1.166666667,0.833333333,0
frc5268,0.833333333,0.583333333,0
frc1108,1.272727273,0.545454545,0
frc4455,0.666666667,0.083333333,0
frc1847,0.666666667,0.583333333,0
frc3197,1.161290323,0.709677419,0.064516129
frc5060,0.8,0.1,0
frc1178,1.3,0.6,0.05
frc3814,1.1,0.6,0
frc1444,1.4,0.4,0
frc2978,1,0.4,0
frc1732,1,0.65,0.1
frc7255,0.8,0.4,0
frc3692,1.1,0.6,0
frc5176,0.8,0.1,0
frc3330,1.4,0.2,0
frc4931,1,0.1,0
frc5147,0.6,0.5,0.2
frc1658,1.2,0.4,0
frc2408,0.4,0.3,0
frc5583,0.4,0.2,0
frc5326,0.6,0.2,0
frc6744,1,0.3,0
frc7117,1.6,0.3,0
frc5836,1.4,0.2,0
frc1208,1.4,0.2,0
frc4600,0.8,0,0
frc2707,0.6,0,0
frc4246,1,0,0
frc4232,0.6,0.2,0
frc4187,0.2,0.4,0.1
frc6660,0.727272727,0.272727273,0
frc5895,1.388888889,0.694444444,0
frc6945,0.833333333,0.416666667,0.027777778
frc1989,0.833333333,0.694444444,0.083333333
frc2495,0.944444444,0.527777778,0.055555556
frc1168,0.722222222,0.555555556,0.083333333
frc223,1.125,0.583333333,0.0625
frc222,1.388888889,0.666666667,0.111111111
frc41,1,0.583333333,0.111111111
frc293,1.111111111,0.444444444,0.055555556
frc5420,1.166666667,0.611111111,0.083333333
frc2607,1.222222222,0.416666667,0.25
frc203,1.125,0.604166667,0.083333333
frc3974,0.833333333,0.555555556,0.166666667
frc1403,0.722222222,0.722222222,0.027777778
frc708,1.130434783,0.586956522,0.195652174
frc75,1.222222222,0.694444444,0.111111111
frc2590,1.793103448,0.827586207,0.706896552
frc1807,1,0.666666667,0.055555556
frc2180,1.055555556,0.527777778,0.111111111
frc433,0.888888889,0.722222222,0.138888889
frc219,1.041666667,0.645833333,0.125
frc2600,0.777777778,0.527777778,0.055555556
frc3142,1.111111111,0.527777778,0.166666667
frc5992,0.777777778,0.611111111,0.083333333
frc1257,1.055555556,0.666666667,0.166666667
frc5401,0.833333333,0.611111111,0.083333333
frc2539,0.944444444,0.583333333,0.222222222
frc102,1.166666667,0.527777778,0.083333333
frc11,0.888888889,0.422222222,0.044444444
frc3929,1.333333333,0.611111111,0.138888889
frc6203,1,0.305555556,0.027777778
frc321,0.695652174,0.543478261,0.086956522
frc834,1.277777778,0.611111111,0.222222222
frc1712,1.531914894,0.659574468,0.170212766
frc4653,1,0.555555556,0.027777778
frc1143,0.777777778,0.555555556,0.138888889
frc1089,1.055555556,0.611111111,0.027777778
frc7102,0.761904762,0.285714286,0.047619048
frc3794,0.695652174,0.086956522,0
frc6156,0.909090909,0,0
frc6483,1.272727273,0,0
frc4584,1.272727273,0.090909091,0
frc3472,1,0.28125,0
frc6507,0.909090909,0.090909091,0
frc3478,1.8,0.633333333,0.1
frc4746,0.909090909,0,0
frc5716,0.761904762,0.333333333,0.047619048
frc3522,1.454545455,0.090909091,0
frc6820,1.090909091,0.090909091,0
frc6983,0.545454545,0.272727273,0
frc6170,0.909090909,0,0
frc5932,0.727272727,0.181818182,0
frc5133,0.909090909,0.090909091,0
frc6666,0.909090909,0,0
frc6407,0.545454545,0,0
frc6605,0.545454545,0,0
frc6319,0.363636364,0,0
frc3510,1.272727273,0,0
frc3354,1.363636364,0.272727273,0
frc6965,0.545454545,0,0
frc5887,0.727272727,0,0
frc4401,1.125,0.28125,0.0625
frc6694,1.090909091,0.090909091,0
frc3158,0.96969697,0.484848485,0.060606061
frc6010,0.909090909,0,0
frc6676,0.363636364,0,0
frc6200,1.043478261,0.347826087,0.043478261
frc5874,0.909090909,0,0
frc3527,0.545454545,0.181818182,0
frc4731,1.090909091,0.272727273,0
frc6218,0.727272727,0,0
frc6348,1.142857143,0.333333333,0.142857143
frc5948,1.636363636,0.181818182,0
frc6017,0.818181818,0.136363636,0
frc5696,1.272727273,0.090909091,0
frc4782,1.090909091,0,0
frc5344,0.484848485,0.363636364,0.090909091
frc4723,0.909090909,0.272727273,0
frc7217,1.090909091,0.181818182,0
frc7018,1.142857143,0.333333333,0
frc5526,0.956521739,0.565217391,0.043478261
frc7037,0.363636364,0,0
frc6608,1.166666667,0.25,0
frc6896,0.909090909,0.181818182,0
frc5705,0.727272727,0.090909091,0
frc4735,1.130434783,0.173913043,0.043478261
frc5093,0.909090909,0.181818182,0
frc4262,0.909090909,0.090909091,0
frc6604,0.909090909,0.181818182,0
frc6708,0.909090909,0.454545455,0
frc5959,1.090909091,0.181818182,0
frc6837,0.833333333,0,0
frc6444,1.090909091,0.181818182,0
frc7046,0.727272727,0.181818182,0
frc6606,0.909090909,0.181818182,0
frc7299,0.909090909,0.090909091,0
frc6199,0.909090909,0.181818182,0
frc3480,1.090909091,0.272727273,0
frc7161,0.727272727,0.090909091,0.090909091
frc4371,0.727272727,0,0
frc4355,1,0.454545455,0.045454545
frc7040,0.909090909,0,0
frc5312,1.043478261,0.391304348,0
frc5511,1,0.5,0.027777778
frc6932,0.666666667,0.444444444,0
frc3196,1.166666667,0.5,0.027777778
frc6639,0.583333333,0.333333333,0
frc6899,1.083333333,0.208333333,0
frc3661,1,0.375,0
frc6908,1.277777778,0.527777778,0
frc1533,1.347826087,0.760869565,0.260869565
frc6888,0.913043478,0.52173913,0.02173913
frc4828,0.888888889,0.472222222,0
frc4935,1.277777778,0.388888889,0.027777778
frc5544,1.111111111,0.555555556,0.027777778
frc5679,0.916666667,0.375,0
frc2059,1.413793103,0.689655172,0.017241379
frc4561,1.391304348,0.673913043,0.108695652
frc7270,0.583333333,0.083333333,0
frc3680,0.916666667,0.25,0
frc5727,0.75,0.333333333,0
frc6214,0.583333333,0.291666667,0
frc6003,0.944444444,0.305555556,0
frc6332,0.75,0.375,0
frc4767,0.666666667,0.375,0
frc3845,0.583333333,0.166666667,0
frc5919,0.833333333,0.333333333,0
frc7265,0.75,0.291666667,0
frc5518,1.166666667,0.333333333,0.027777778
frc6565,0.777777778,0.416666667,0
frc3737,1.043478261,0.586956522,0.173913043
frc2642,1.434782609,0.608695652,0.108695652
frc5160,0.888888889,0.444444444,0.055555556
frc6215,1,0.388888889,0
frc900,1.066666667,0.377777778,0.044444444
frc4290,1.388888889,0.5,0.027777778
frc6500,1,0.25,0
frc2655,1.24137931,0.672413793,0.051724138
frc3459,1.277777778,0.416666667,0.055555556
frc435,1,0.375,0.020833333
frc6729,1,0.333333333,0.027777778
frc3796,1.083333333,0.25,0
frc3215,0.666666667,0.166666667,0
frc6512,0.666666667,0.166666667,0
frc4816,0.416666667,0.083333333,0
frc5762,0.5,0.25,0
frc6426,0.5,0.166666667,0
frc6004,0.833333333,0.166666667,0
frc3822,1.083333333,0.125,0
frc2640,0.75,0.208333333,0
frc5607,0.666666667,0.291666667,0
frc4291,0.75,0.25,0
frc3336,0.75,0.208333333,0
frc6240,0.583333333,0.208333333,0
frc4829,1.166666667,0.25,0
frc7029,0.833333333,0.333333333,0
frc4534,1,0.416666667,0
frc3402,0.666666667,0.208333333,0
frc6894,0.833333333,0.208333333,0
frc3134,0.909090909,0.363636364,0
frc7257,0.833333333,0.333333333,0.083333333
frc4181,1.090909091,0.636363636,0.272727273
frc3007,0.545454545,0.545454545,0.090909091
frc4674,0.545454545,0.272727273,0
frc3275,0.727272727,0.363636364,0
frc3754,0.909090909,0.181818182,0
frc3300,0.909090909,0.363636364,0.090909091
frc6056,0.727272727,0.545454545,0
frc877,0.727272727,0,0.090909091
frc7235,0.363636364,0.454545455,0.090909091
frc5658,1.090909091,0.363636364,0
frc1792,1.225806452,0.677419355,0.064516129
frc6453,0.666666667,0.25,0.083333333
frc4360,0.909090909,0.181818182,0.090909091
frc3292,0.909090909,0,0.090909091
frc5929,0.545454545,0.454545455,0
frc138,1,0.638888889,0
frc1073,1.217391304,0.52173913,0.065217391
frc4061,1.173913043,0.760869565,0.108695652
frc7134,0.6,0.55,0.1
frc6844,1.157894737,0.526315789,0.157894737
frc3481,1.395348837,0.465116279,0.093023256
frc4513,1.565217391,0.804347826,0.152173913
frc2980,1.058823529,0.323529412,0.088235294
frc6377,0.823529412,0.294117647,0.117647059
frc5726,0.3,0.4,0.1
frc6645,0.666666667,0.541666667,0.041666667
frc4125,0.869565217,0.456521739,0.043478261
frc7303,0.842105263,0.578947368,0.105263158
frc6891,0.631578947,0.368421053,0.052631579
frc3140,1.310344828,0.620689655,0.103448276
frc6691,0.5,0.083333333,0
frc7314,0.583333333,0.208333333,0
frc151,0.583333333,0.25,0
frc3323,0.666666667,0.208333333,0
frc1512,0.833333333,0.333333333,0
frc1307,0.833333333,0.125,0
frc5902,0.75,0.291666667,0
frc7212,0.833333333,0.25,0
frc1247,1,0.25,0.041666667
frc131,1.416666667,0.458333333,0
frc7133,0.5,0.291666667,0
frc1517,1,0.125,0
frc4573,0.75,0.583333333,0
frc224,0.916666667,0.416666667,0.083333333
frc4652,1.083333333,0.5,0.041666667
frc5624,0.916666667,0.583333333,0.083333333
frc4281,0.666666667,0.416666667,0.083333333
frc714,0.833333333,0.291666667,0.041666667
frc5666,0.583333333,0.416666667,0.041666667
frc3340,0.5,0.375,0
frc1672,0.666666667,0.375,0
frc136,0.5,0.291666667,0.041666667
frc7045,0.833333333,0.375,0.041666667
frc3515,0.75,0.416666667,0.083333333
frc6016,0.916666667,0.25,0
frc2554,0.75,0.375,0
frc4035,1,0.333333333,0
frc6897,0.75,0.583333333,0.083333333
frc5732,0.333333333,0.208333333,0.041666667
frc1811,0.666666667,0.541666667,0.041666667
frc6943,0.777777778,0.416666667,0.027777778
frc193,0.75,0.416666667,0.041666667
frc2577,1.083333333,0.333333333,0.125
frc5310,1,0.541666667,0
frc2070,0.666666667,0.416666667,0
frc1626,1.25,0.458333333,0
frc5438,0.666666667,0.541666667,0.041666667
frc4575,0.833333333,0.458333333,0
frc6327,0.555555556,0.555555556,0
frc1228,1,0.458333333,0.041666667
frc1279,0.916666667,0.458333333,0
frc5684,0.75,0.583333333,0
frc484,1.083333333,0.666666667,0.041666667
frc4637,0.833333333,0.458333333,0.125
frc5113,1,0.541666667,0
frc4750,0.916666667,0.458333333,0.041666667
frc5490,0.583333333,0.375,0.083333333
frc2458,0.5,0.666666667,0.041666667
frc1647,0.666666667,0.5,0.041666667
frc5457,0.833333333,0.75,0.041666667
frc2191,1,0.458333333,0.083333333
frc204,0.611111111,0.5,0.027777778
frc6226,0.666666667,0.5,0.25
frc7110,1.166666667,0.541666667,0.041666667
frc7024,0.5,0.333333333,0
frc3151,0.833333333,0.416666667,0.041666667
frc1791,0.833333333,0.625,0.083333333
frc87,0.5,0.416666667,0
frc1370,0.666666667,0.458333333,0
frc4954,0.5,0.416666667,0.041666667
frc6921,0.75,0.375,0.041666667
frc4285,0.75,0.416666667,0.083333333
frc816,0.666666667,0.5,0.083333333
frc4792,0.666666667,0.25,0.083333333
frc6957,0.909090909,0.454545455,0.045454545
frc988,1,0.333333333,0.083333333
frc5049,0.5,0,0
frc7183,0.5,0.333333333,0
frc7077,0.666666667,0.416666667,0
frc6825,0.5,0.333333333,0
frc5875,0.5,0.583333333,0
frc6826,0.666666667,0.25,0.083333333
frc6519,0.833333333,0.5,0
frc6636,0.916666667,0.416666667,0.041666667
frc352,0.5,0.5,0
frc271,0.882352941,0.470588235,0.058823529
frc5099,1.166666667,0.583333333,0
frc2872,1,0.458333333,0.041666667
frc709,1.083333333,0.458333333,0.041666667
frc6423,1,0.416666667,0
frc2869,1.058823529,0.588235294,0.147058824
frc533,1.136363636,0.545454545,0.159090909
frc5659,0.88,0.56,0.04
frc514,1,0.541666667,0.083333333
frc1546,0.666666667,0.333333333,0.166666667
frc6911,0.882352941,0.558823529,0.058823529
frc564,0.666666667,0.416666667,0
frc569,0.666666667,0.416666667,0
frc28,0.833333333,0.583333333,0
frc871,1.333333333,0.333333333,0
frc296,1.238095238,0.380952381,0.047619048
frc1803,0.666666667,0.333333333,0.166666667
frc2161,0.5,0.166666667,0.083333333
frc3137,1.666666667,0.583333333,0.166666667
frc358,1.081081081,0.486486486,0.108108108
frc522,0.666666667,0.333333333,0
frc2027,1,0.333333333,0
frc3646,1.705882353,0.647058824,0
frc2347,1,0.333333333,0
frc287,1.25,0.541666667,0.125
frc5599,1.181818182,0.227272727,0
frc7201,0.833333333,0.583333333,0
frc806,0.666666667,0.416666667,0.083333333
frc334,1.090909091,0.545454545,0
frc1635,1,0.583333333,0.083333333
frc4050,0.857142857,0.571428571,0.19047619
frc5806,1.090909091,0.409090909,0
frc2487,1.166666667,0.5,0.083333333
frc4006,0.5,0.416666667,0.083333333
frc884,0.5,0.416666667,0.083333333
frc1554,0.166666667,0.583333333,0
frc6232,0.666666667,0.375,0
frc527,1.058823529,0.764705882,0.088235294
frc1751,0.833333333,0.333333333,0
frc1601,0.833333333,0.166666667,0.083333333
frc4567,0.666666667,0.333333333,0.083333333
frc5736,0.833333333,0.833333333,0
frc496,0.666666667,0.416666667,0
frc601,1.333333333,0.5,0
frc2641,0.666666667,0.428571429,0.142857143
frc6746,1.166666667,0.666666667,0
frc6422,0.916666667,0.708333333,0.041666667
frc2875,1.25,0.541666667,0.041666667
frc353,1.166666667,0.416666667,0.166666667
frc545,0.333333333,0.666666667,0.083333333
frc4528,0.666666667,0.333333333,0
frc1230,1.2,0.4,0
frc7036,0.8,0.4,0
frc5665,0.727272727,0.272727273,0
frc4263,1,0.5,0.1
frc6195,0.4,0.2,0
frc335,0.6,0.4,0
frc6416,0.6,0.3,0
frc395,1.363636364,0.409090909,0
frc5891,1,0.1,0
frc4640,0.8,0.4,0
frc1880,1,0.5,0.090909091
frc3760,1,0.4,0
frc354,1.454545455,0.681818182,0.045454545
frc4383,0.8,0.3,0
frc2895,0.8,0.2,0
frc3004,1,0.3,0
frc4012,1,0.5,0
frc1600,0.8,0.5,0
frc6593,1.4,0.6,0
frc3204,0.8,0.5,0.1
frc1155,0.909090909,0.318181818,0.045454545
frc7268,0.6,0.1,0
frc7272,0.8,0.1,0
frc6648,0.6,0.2,0
frc4856,0.4,0.3,0
frc4773,0.6,0.2,0
frc640,1.2,0.2,0
frc743,0.545454545,0.333333333,0.060606061
frc6873,0.4,0.2,0
frc5421,1.4,0.2,0
frc4571,0.818181818,0.272727273,0
frc371,0.6,0.2,0
frc5781,1,0.6,0
frc5800,1,0.4,0
frc3419,1.181818182,0.545454545,0
frc2579,1.181818182,0.409090909,0
frc2344,1,0.5,0
frc5298,0.636363636,0.181818182,0
frc4299,1,0.3,0
frc5952,0.842105263,0.105263158,0.052631579
frc1518,1.090909091,0.5,0.090909091
